Prospect ID,Lead Number,Company,Lead Origin,Mobile Number,Website,Time Zone,Job Title,Lead Source,Source Medium,Notes,Source Campaign,Source Content,Do Not Email,Do Not Call,Lead Stage,Lead Grade,Lead Score,Order Value,Engagement Score,TotalVisits,Page Views Per Visit,Average Time Per Visit,Last Activity,Last Activity Date,Related Landing Page Id,First Landing Page Submission Id,First Landing Page Submission Date,Created On,Modified On,Lead Conversion Date,Address 1,Address 2,Cityold,State,Country,Zip,Facebook URL,Twitter URL,LinkedIn URL,Industry,Work Area,Course Interested,Keyword,Date,Specialization,Entrance Test,How did you hear about SomeSchool,What is your current occupation,If you are a working professional,If you are a working professional please mention ,What matters most to you in choosing an ADP,Age,Next Follow Up,Search,Magazine,Newspaper Article,Welearn Forums,Newspaper,Digital Advertisement,Through Recommendations,Any other Please specify,Last Degree,Receive More Updates About Our Courses,Admission Number,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on PGDMHBSCM,Chat Group,Lead Profile,City New,Country New,Industry New,Profile Score,Asymmetrique Activity Index,Asymmetrique Profile Index,ecode,amt,eventname,Enquiry Type,Asymmetrique Activity Score,Asymmetrique Profile Score,Admission Date,I agree to pay the amount through cheque,Previous Stage,Number of Followup Calls,Asym how soon you can join program,Asymm Reason to take admission,Asymm Are you aware about SomeSchool College,Asymm Are you applying for any other form of MBA,Asym What is your expectation from this course,Asym How do you feel about taking admission,Asym What stopping you from joining course,Asym What are your concerns for taking admission,Asym preferences for selecting management course,a free copy of Mastering The Interview,What attracted you to consider SomeSchool ,you to consider SomeSchool ,Landing Page,Admission Constraints,Lead Type,Asymmetrique Scoring Model,Last Notable Activity,Last Notable Activity Date,Source Referrer,Last Visit Date,Photo Url,Stage Rotting Flag Status,Stage Rotting Flag Message,Stage Rotting Flag Modification Date,Stage Rotting Flag Additional Info,Stage Rotting Flag Level,Mailing Preferences,Twitter Id,Facebook Id,LinkedIn Id,Skype Id,Gtalk Id,Google Plus Id,Quality Score 01,Groups,Converted,Total Time Spent on Website,How did you hear about X Education,What matters most to you in choosing a course,X Education Forums,Get updates on DM Content,City,A free copy of Mastering The Interview,First Name,Last Name,Email
2f3b20c1-fdd4-4455-95de-55e455d25413,644871,,API,,,,,Google,CPC,,SomeSchool Brand,SomeSchool MBA,No,No,Unreachable,,90,,0,5.0,5.0,38.5,Olark Chat Conversation,17-07-2016 12:28,,,,17-07-2016 12:22,20-07-2016 11:45,17-07-2016 12:24,,,Mumbai,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,14.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,20-07-2016 11:45,,17-07-2016 12:28,,,,,,,,,,,,,,,,0,71,Select,Better Career Prospects,No,No,Select,No,dTwNBus,UHoDJNW,nu4p3mro@zkfas.com
316bc6d8-9769-4bca-bb4c-a19961f5a2fe,643106,"Approved by AICTE, Ministry of HRD, Government of India",API,,,,,Olark Chat,,,,,No,No,Qualified,,0,,0,0.0,0.0,0.0,SMS Sent,21-07-2016 7:16,,,,15-07-2016 9:00,18-07-2016 6:47,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,01.High,02.Medium,,,,,16.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,vkAXgdR,YbPuIAP,
317501bd-888f-4edc-ba62-4d7db7f6b932,588124,9634216295,Landing Page Submission,,mrdhruv21@gmail.com,,,Organic Search,,,,,No,No,Qualified,,160,,0,9.0,9.0,76.13,SMS Sent,06-07-2016 12:13,52c73a3d-727c-11e5-a199-22000aa4133b,168d0219-f98d-4ed1-8383-e0f65b059657,12-05-2016 9:33,12-05-2016 9:23,06-07-2016 11:47,12-05-2016 9:33,,,New Delhi,National Capital Territory of Delhi,India,,,,,,,,,,Media and Advertising,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,,Select,Mumbai,India,Consumer Durables,High,02.Medium,01.High,,,,,15.0,17.0,,No,Select,Select,Immediate,Required for continuing current job,Well Aware,Distance MBA,Helps to grow personally,Neutral,Location,Stopped studying formal courses long back,High Match,Yes,,Select,,Seems interested,,2.0,SMS Sent,06-07-2016 12:13,,06-07-2016 12:13,,,,,,,,,,,,,,,,1,986,Select,Better Career Prospects,No,No,Mumbai,Yes,FORKVZF,yUTGXOr,
31b98c1c-9795-4bfd-aaad-20cfeb54d024,643247,,Landing Page Submission,,,,,WeLearn,Blog,,WeLearn_BlogPost,,No,No,Qualified,,90,,10,2.0,2.0,28.0,Email Opened,20-07-2016 9:39,a8aa8378-63ee-11e4-bc8c-123140026adb,83a02d20-d95a-462d-8844-212b3441235a,15-07-2016 11:08,15-07-2016 11:08,18-07-2016 6:49,15-07-2016 11:08,,,pune,Maharashtra,India,,,,,,,,,,Marketing Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Low in Relevance,No,No,,Potential Lead,Thane & Outskirts,India,Consumer Durables,,02.Medium,02.Medium,,,,,14.0,16.0,,No,Select,Select,Immediate,Getting better jobs,"Not aware, someone recommended",Select,Networking with others,Useful,Timing,Stopped studying formal courses long back,Medium Match,No,,Select,,Took just information,,2.0,Email Opened,20-07-2016 9:39,,20-07-2016 9:39,,,,,,,,,,,,,,,,1,1184,Select,Better Career Prospects,No,No,Thane & Outskirts,No,RpaIiOc,jYCNXZm,2020tneg@wouja.com
32151ee1-2f55-4224-83ef-91f927c75d6e,605219,ycmou bcom,API,,,,,Olark Chat,,,,,No,No,Qualified,,70,,10,0.0,0.0,0.0,Email Opened,30-07-2016 14:25,,,,04-06-2016 11:06,04-06-2016 11:07,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,30-07-2016 14:25,,30-07-2016 14:25,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,tAzchfq,RcrFZvn,
340717e1-5204-4b49-a568-9140eace0f4c,654246,,API,,,,,Google,CPC,,SomeSchool Brand,SomeSchool MBA,No,No,Qualified,,110,,60,3.0,3.0,251.67,Email Opened,30-07-2016 6:52,,,,25-07-2016 12:17,27-07-2016 11:25,25-07-2016 12:25,,,Thane,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Low in Relevance,No,No,Leads Support,Potential Lead,Thane & Outskirts,India,Consumer Durables,,02.Medium,02.Medium,,,,,14.0,16.0,,No,Select,Select,Within six months,Required for getting promotion,Aware,Select,Select,Useful,Finance,Stopped studying formal courses long back,Medium Match,No,,Select,,Took just information,,2.0,Email Opened,30-07-2016 6:52,,30-07-2016 6:52,,,,,,,,,,,,,,,,1,1152,Select,Better Career Prospects,No,No,Thane & Outskirts,No,xufRYEO,fHYwJMR,i9irh6g3@tfxny.com
342298a0-0a06-45e6-8f07-03d286c7eb90,596395,MGU / awaiting result,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Qualified,,350,,10,10.0,2.5,180.5,Email Opened,26-07-2016 10:11,52c73a3d-727c-11e5-a199-22000aa4133b,07b8db97-6f3d-423b-823d-5513d72688dd,24-05-2016 5:43,24-05-2016 5:40,05-06-2016 12:13,24-05-2016 5:44,,,Thane,Maharashtra,India,,,,,,,,,,Human Resource Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Thane & Outskirts,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,Email Opened,26-07-2016 10:11,,26-07-2016 10:11,,,,,,,,,,,,,,,,1,1343,Select,Better Career Prospects,No,No,Thane & Outskirts,Yes,yFSXrRU,XEMxBha,
355af65a-f503-4ac0-a528-7cafa353df88,625985,poona university,Lead Add Form,,,,,Welingak Website,,,,,Yes,No,Junk Lead,,-10,,0,0.0,0.0,0.0,SMS Sent,09-07-2016 10:35,,,,27-06-2016 6:38,18-07-2016 6:36,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,01.High,02.Medium,,,,,16.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,18-07-2016 6:36,,09-07-2016 10:35,,,,,,,,,,,,,,,,0,0,Select,Better Career Prospects,No,No,Select,No,ziAEBrJ,RKOQyXe,
35673e59-3bcb-4702-8ee2-88c3ac771e82,612320,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Junk Lead,B,135,,0,3.0,3.0,70.5,Email Opened,13-06-2016 4:52,52c73a3d-727c-11e5-a199-22000aa4133b,7efad68a-dd6a-4e42-b73f-b7fdda105af0,12-06-2016 17:20,12-06-2016 17:20,13-06-2016 9:17,12-06-2016 17:21,,,Pune,Maharashtra,India,,,,,,,,,,Finance Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Already a student,Might be,No,No,,Select,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,1,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,Modified,13-06-2016 9:17,,13-06-2016 4:52,,,,,,,,,,,,,,,,0,219,Select,Better Career Prospects,No,No,Mumbai,Yes,PFWjvUO,FKOFnIt,u2zk229v@mxonz.com
359cc402-1b56-498e-9f07-33508fa290eb,631400,mumbai university,API,,,,,Direct Traffic,,,,,No,No,Qualified,,160,,30,7.0,7.0,289.14,Email Opened,30-07-2016 16:15,,,,02-07-2016 7:12,02-07-2016 7:44,02-07-2016 7:33,,,Ajman,,United Arab Emirates,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,30-07-2016 16:15,,30-07-2016 16:15,,,,,,,,,,,,,,,,1,114,Select,Better Career Prospects,No,No,Select,No,aFVFOCT,KszsyUA,
35e32bae-f81f-472c-b0a0-9fe892806920,595604,,API,,,,,Olark Chat,,,,,No,No,Junk Lead,,20,,0,0.0,0.0,0.0,Email Opened,23-05-2016 5:40,,,,23-05-2016 5:27,24-05-2016 11:48,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Already a student,,No,No,Leads Support,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,13.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,24-05-2016 11:48,,23-05-2016 5:40,,,,,,,,,,,,,,,,0,0,Select,Better Career Prospects,No,No,Select,No,CHihdhC,aRceMGO,8tfimw64@dujiw.com
364d32d7-fb03-449f-a972-cd8777825078,616761,Sabhjit8182@rediffmail.com,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Qualified,B,110,,0,3.0,3.0,38.5,SMS Sent,26-07-2016 10:25,52c73a3d-727c-11e5-a199-22000aa4133b,c35f9922-ed77-4804-a16d-ae7a6909096d,17-06-2016 8:39,17-06-2016 8:38,18-06-2016 8:17,17-06-2016 8:39,,,Mumbai,Maharashtra,India,,,,,,,,,,Marketing Management,MAT,Select,Working Professional,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,B Com + 5,No,,Will revert after reading the email,Might be,No,No,,Select,Thane & Outskirts,India,Consumer Durables,,,,,,,,,,,No,Select,1,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,SMS Sent,26-07-2016 10:25,,26-07-2016 10:25,,,,,,,,,,,,,,,,1,1346,Select,Better Career Prospects,No,No,Thane & Outskirts,Yes,aIvwwNL,KrefFOp,
36a79574-a92c-4935-8414-9c77e9924b84,597245,mumbai university,Landing Page Submission,,,,,Google,CPC,give me call,SomeSchoolBrand,SomeSchool+Distance++MBA,No,No,Closed,,155,,0,4.0,4.0,241.0,Email Opened,15-06-2016 8:17,6873705b-0398-11e5-981b-22000a9700b4,c67435ff-e1fd-4001-9b05-161e71afc291,25-05-2016 7:28,25-05-2016 7:23,21-06-2016 11:20,25-05-2016 7:31,,,Kalyan,Maharashtra,India,,,,,,,,,,Human Resource Management,MAT,Online Search,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,HPGD/JL16/0251,Closed by Horizzon,Might be,No,No,,Select,Mumbai,India,Consumer Durables,,,,,,,,,,13-06-2016 0:00,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Modified,21-06-2016 11:20,,15-06-2016 8:17,,,,,,,,,,,,,,,,1,1599,Online Search,Better Career Prospects,No,No,Mumbai,No,hLvxkan,VLUhAWM,
3711d491-5d7d-4805-ae0a-c113cffce294,594848,,API,,,,,Olark Chat,,I want to know how to download last years question paper is there any facility of this type,,,No,No,Junk Lead,,75,,0,1.0,1.0,0.0,Form Submitted on Website,03-06-2016 17:13,,,,21-05-2016 17:15,03-06-2016 17:13,,,,Siuri,West Bengal,India,,,,,,,,,,Human Resource Management,,Other,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,,,Other Cities,,,,02.Medium,02.Medium,,,,,15.0,14.0,,No,,,,,,,,,,,,No,,,,,,2.0,Modified,03-06-2016 17:13,,03-06-2016 17:13,,,,,,,,,,,,,,,,0,170,Other,,No,No,Other Cities,No,XLZpvGG,nAWAoyx,ozymfxzk@fhmvy.com
37e5c105-b9a8-466b-a9cb-b462058eb8ec,605211,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,100,,20,0.0,0.0,0.0,Email Opened,30-07-2016 16:36,,,,04-06-2016 10:58,04-06-2016 10:59,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,30-07-2016 16:36,,30-07-2016 16:36,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,HYmIoQi,lsiZLUk,
389b9197-1a2f-4d41-a220-38cf6b2484d2,584842,,API,,,,,Google,CPC,Would like to know about admission for MBA for my son in 8th sem BE,SomeSchool Brand,SomeSchool MBA,No,No,Not Interested,C,80,,0,3.0,3.0,73.0,Form Submitted on Website,08-05-2016 8:12,,,,08-05-2016 8:08,21-05-2016 7:45,08-05-2016 8:10,,,Bengaluru,Karnataka,India,,,,,,,,,,Business Administration,MAT,Online Search,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Interested  in full time MBA,Not Sure,No,No,Leads Support,Select,Other Metro Cities,India,Consumer Durables,High,02.Medium,02.Medium,,,,,13.0,14.0,,No,Select,1,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,21-05-2016 7:45,,08-05-2016 8:12,,,,,,,,,,,,,,,,0,1478,Online Search,Better Career Prospects,No,No,Other Metro Cities,No,eDAhXQU,yJspwtU,jr3gzo8g@pjwbp.com
38f8595a-9b0b-4249-a879-f56ff8c0bb86,637044,sndt university,Lead Add Form,,,,,Welingak Website,,,,,Yes,No,Qualified,,-10,,0,0.0,0.0,0.0,SMS Sent,21-07-2016 7:16,,,,08-07-2016 9:57,18-07-2016 6:29,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,kFohACN,UWXDmdU,
398707db-b986-4376-ba2a-ae5d31ce2728,636092,poona university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,10,,0,0.0,0.0,0.0,SMS Sent,21-07-2016 7:16,,,,07-07-2016 8:52,18-07-2016 6:27,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,DCfuSgL,WPRFtUe,
39b1beea-516f-4e47-9a6c-1d30b661710e,615309,/ 8898032843,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Closed,B,115,,0,3.0,3.0,135.5,Approached upfront,12-07-2016 6:54,52c73a3d-727c-11e5-a199-22000aa4133b,3b0baa74-5876-45d6-8a5f-e4defcd7e1d4,15-06-2016 17:43,15-06-2016 17:43,18-07-2016 6:44,15-06-2016 17:43,,,Mumbai,Maharashtra,India,,,,,,,,,,Marketing Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,HPGD/JL16/1117,Closed by Horizzon,High in Relevance,No,No,,Select,Mumbai,India,Consumer Durables,,02.Medium,01.High,,,,,15.0,18.0,14-07-2016 0:00,No,Qualified,2,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,2.0,Modified,18-07-2016 6:44,,12-07-2016 6:54,,,,,,,,,,,,,,,,1,1500,Select,Better Career Prospects,No,No,Mumbai,Yes,RsplkQm,pHGrDdW,
39b2fd56-7cce-4bfe-8b13-f18a1aaa3252,600139,Dr. B.R. Ambedkar University,API,,,,,Organic Search,,,,,No,No,Qualified,,90,,0,4.0,4.0,455.25,SMS Sent,21-07-2016 7:16,,,,29-05-2016 9:40,29-05-2016 10:04,29-05-2016 10:00,,,Muzaffarpur,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,1379,Select,Better Career Prospects,No,No,Select,No,duqkGIt,usvYRfL,
39d2a9e7-deee-4b68-920b-c238a0af9f96,598391,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Qualified,B,155,,0,5.0,5.0,65.25,SMS Sent,26-07-2016 10:25,473da37b-6cd5-11e5-a199-22000aa4133b,45790b58-7e67-4146-a7da-3f2c353ab154,26-05-2016 14:49,26-05-2016 14:45,27-05-2016 10:18,26-05-2016 14:49,,,Mumbai,Maharashtra,India,,,,,,,,,,Supply Chain Management,MAT,Online Search,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,T Y B Com appeared,No,,Will revert after reading the email,Might be,No,No,,Select,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,1,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,26-07-2016 10:25,,26-07-2016 10:25,,,,,,,,,,,,,,,,1,1186,Online Search,Better Career Prospects,No,No,Mumbai,No,gMLLAya,JQCphcE,55viqbzi@uvcyf.com
3a4edfa5-d54e-4571-a589-411e5c2ba365,621560,poona university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,10,,10,0.0,0.0,0.0,Email Opened,27-07-2016 9:20,,,,22-06-2016 11:47,22-06-2016 11:48,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,27-07-2016 9:20,,27-07-2016 9:20,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,MjDzCty,WGpNYoF,
3b74e995-4407-44de-9e59-622afb514261,658648,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Closed,,0,,0,,,,,,,,,29-07-2016 12:20,30-07-2016 6:35,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,HPGD/JL16/1798,Closed by Horizzon,Low in Relevance,No,No,,Potential Lead,Mumbai,India,Consumer Durables,,02.Medium,01.High,,,,,14.0,18.0,30-07-2016 0:00,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,30-07-2016 6:35,,,,,,,,,,,,,,,,,,1,1240,Select,Better Career Prospects,No,No,Mumbai,No,GngPayJ,mxsoDwz,
3cac5750-feae-48e6-a542-fb7b259113e6,608852,,API,,,,,Organic Search,,,,,No,No,Qualified,B,150,,0,8.0,4.0,86.5,SMS Sent,26-07-2016 10:20,,,,08-06-2016 18:30,10-06-2016 11:50,08-06-2016 18:38,,,Mumbai,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,B Com + 20 + Fina,No,,Will revert after reading the email,Might be,No,No,Leads Support,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,1,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,26-07-2016 10:20,,26-07-2016 10:20,,,,,,,,,,,,,,,,1,10,Select,Better Career Prospects,No,No,Select,No,eCFOtIl,irZLGms,c1mywyjn@kdmlt.com
3cd6cbd9-9fb8-4374-87c1-bc481d6206be,600081,"Utrakhand university , BE in computers",API,,,,,Google,CPC,,SomeSchoolBrand,SomeSchool+Distance++MBA,No,No,Qualified,,140,,10,2.0,2.0,484.0,Email Opened,30-07-2016 14:45,,,,29-05-2016 8:18,29-05-2016 8:28,29-05-2016 8:27,,,Gurgaon,,India,,,,,,,,,,IT Projects Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,30-07-2016 14:45,,30-07-2016 14:45,,,,,,,,,,,,,,,,1,154,Select,Better Career Prospects,No,No,Select,No,aRKBCyG,irWjtvn,
3d497f3c-7efc-4d2f-ab5a-206228b932a7,628121,muhs university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Closed,,0,,0,0.0,0.0,0.0,SMS Sent,21-07-2016 7:16,,,,29-06-2016 6:21,25-07-2016 12:00,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,HPGD/JL16/1517,Closed by Horizzon,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,25-07-2016 0:00,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,25-07-2016 12:00,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,xZpxTmj,doBShVZ,
3f6465b4-b7ca-4e38-b3ee-fe46598a8449,587910,9721857039,Lead Add Form,,,,,Reference,,,,,No,No,Qualified,,10,,0,0.0,0.0,0.0,SMS Sent,17-07-2016 10:38,,,,12-05-2016 6:31,09-06-2016 6:27,,,,,,,,,,,,,,,,Operations Management,MAT,Select,Working Professional,Accounting/Finance,IT- Hardware / Telecom / Technical Staff / Support,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,,Potential Lead,Select,India,Consumer Durables,High,02.Medium,01.High,,,,,14.0,19.0,,No,Select,Select,Within six months,Required for continuing current job,Aware,Distance MBA,Helps to grow professionally,Neutral,Select,Stopped studying formal courses long back,Medium Match,No,,Select,,Took just information,,2.0,SMS Sent,17-07-2016 10:38,,17-07-2016 10:38,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,AtLlCDO,RVZRbry,
3f715465-2546-47cd-afa8-8b8dc63b8b43,579622,poona university,API,,,,,Direct Traffic,,,,,No,No,Qualified,,170,,0,13.0,2.6,277.22,SMS Sent,21-07-2016 7:16,,,,01-05-2016 4:39,28-05-2016 7:59,28-05-2016 7:06,,,Hyderabad,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,,No,No,Leads Support,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,1409,Select,Better Career Prospects,No,No,Select,No,KqAjwea,VsehaNw,
3fc94a36-7f24-499e-b41e-feff6e67ec95,601835,gujarat university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,50,,0,0.0,0.0,0.0,SMS Sent,17-07-2016 10:38,,,,31-05-2016 11:16,31-05-2016 11:16,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,17-07-2016 10:38,,17-07-2016 10:38,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,oSpidpu,WZsfuNv,
